,hotel,star,review,date,date
625,라까사 호텔 광명,5,좋아요. .,2021. 05. 02,2021. 05. 02
626,라까사 호텔 광명,3,깔끔하고 위치도 좋은데... 화장실 냄새가 났어요 ㅠㅠ,2021. 05. 02,2021. 05. 02
627,라까사 호텔 광명,5,항상 잘 이용중이에요 ㅋㅋ,2021. 05. 02,2021. 05. 02
628,라까사 호텔 광명,5,구웃~~~~,2021. 05. 02,2021. 05. 02
629,라까사 호텔 광명,5,너무 좋았어요.. 다음에 또갈거에여,2021. 05. 01,2021. 05. 01
630,라까사 호텔 광명,5,광명역 5분거리 방도 크고 깨끗합니다,2021. 04. 30,2021. 04. 30
631,라까사 호텔 광명,5,친절하고 거주지에 가까워 좋으나 항상 청소바닦상태는 조금 아쉬워요.,2021. 04. 29,2021. 04. 29
632,라까사 호텔 광명,5,주변에 편의시설이 많고 깨끗해요,2021. 04. 28,2021. 04. 28
633,라까사 호텔 광명,4,무야옹~~~ 드라이기가 작고 냉장고가 작동이 안됬어요 ㅜ 욕실은 무야호였습니당,2021. 04. 28,2021. 04. 28
634,라까사 호텔 광명,4,좋아유요요,2021. 04. 27,2021. 04. 27
635,라까사 호텔 광명,5,잘쉬었다갑니다,2021. 04. 26,2021. 04. 26
636,라까사 호텔 광명,5,좋았습니다~~,2021. 04. 25,2021. 04. 25
637,라까사 호텔 광명,5,쾌적하고 좋아요,2021. 04. 22,2021. 04. 22
638,라까사 호텔 광명,5,잘쉬다갑니당,2021. 04. 21,2021. 04. 21
639,라까사 호텔 광명,5,우선 위치가 너무 좋아요. 이케아 걸어서 갈 수도 있고 광명역에서도 가깝구요. 직원분들도 친절하셨고 다시 방문하고 싶네요,2021. 04. 20,2021. 04. 20
640,라까사 호텔 광명,5,근교 여행에 딱이었어요! 완벽하게 만족!,2021. 04. 20,2021. 04. 20
641,라까사 호텔 광명,5,이번에도 잘 쉬다 갑니다,2021. 04. 19,2021. 04. 19
642,라까사 호텔 광명,5,깨끗하고 좋았어요!!,2021. 04. 19,2021. 04. 19
643,라까사 호텔 광명,4,좋습니다 또 갈게요,2021. 04. 19,2021. 04. 19
644,라까사 호텔 광명,5,잘 묵고 갑니다.,2021. 04. 19,2021. 04. 19
645,라까사 호텔 광명,5,좋았어요 친절하고 깨끗해요,2021. 04. 18,2021. 04. 18
646,라까사 호텔 광명,4,갈때마다 정말 청결해요,2021. 04. 17,2021. 04. 17
647,라까사 호텔 광명,4,깨끗하고 좋아요!,2021. 04. 17,2021. 04. 17
648,라까사 호텔 광명,5,"위치, 시설, 가성비대비 조식 모두 좋았습니다.
근처 출장 시 다시 이용하고 싶습니당~",2021. 04. 17,2021. 04. 17
649,라까사 호텔 광명,5,"역 이케아 먹자골목과 근접 
담에 또 방문 예정",2021. 04. 16,2021. 04. 16
650,라까사 호텔 광명,5,"이케아,코스트코가 바로 주변에 있고 
음식점이나 카페들도 다 주변에 있어서 
너무 좋았어요-! 
시설은 깨끗해서 좋았습니다👍🏻",2021. 04. 16,2021. 04. 16
651,라까사 호텔 광명,5,너무 좋아요 ㅠㅠ,2021. 04. 15,2021. 04. 15
652,라까사 호텔 광명,5,가깝고 좋아요,2021. 04. 13,2021. 04. 13
653,라까사 호텔 광명,4,괜찮아요 광명역과 거리가 가까운 호텔,2021. 04. 13,2021. 04. 13
654,라까사 호텔 광명,4,조앗엉ㅅㄱ햐,2021. 04. 11,2021. 04. 11
655,라까사 호텔 광명,5,감사합니다 잘 쉬다 갑니다,2021. 04. 10,2021. 04. 10
656,라까사 호텔 광명,5,항상잘이용합이다,2021. 04. 08,2021. 04. 08
657,라까사 호텔 광명,5,편하고 좋았습니다,2021. 04. 08,2021. 04. 08
658,라까사 호텔 광명,5,뷰도 좋고 창문도커서 방에서 바다보며 힐링하다갑니다,2021. 04. 06,2021. 04. 06
659,라까사 호텔 광명,5,주변에 놀거리 많아요,2021. 04. 05,2021. 04. 05
660,라까사 호텔 광명,5,너무 좋아요!!,2021. 04. 03,2021. 04. 03
661,라까사 호텔 광명,5,"백화점, 코스트코, 이케아 가깝고 주변에 맛집도 많음. 조용하고 좋았습니다...^^",2021. 04. 01,2021. 04. 01
662,라까사 호텔 광명,5,만족합니다. 무엇보다 퇴실 시간이 여유 있어서 좋았습니다.,2021. 04. 01,2021. 04. 01
663,라까사 호텔 광명,5,좋아요좋아요👍👍,2021. 03. 31,2021. 03. 31
664,라까사 호텔 광명,5,좋았어요 편히 쉬다가요,2021. 03. 29,2021. 03. 29
665,라까사 호텔 광명,5,져아요~ ㅋ,2021. 03. 28,2021. 03. 28
666,라까사 호텔 광명,5,넘 좋아여 깨끗합니당,2021. 03. 28,2021. 03. 28
667,라까사 호텔 광명,5,조아요 ㅎㅎ,2021. 03. 28,2021. 03. 28
668,라까사 호텔 광명,5,깔끔하고 주차 편하고 위치도 좋아요~,2021. 03. 27,2021. 03. 27
669,라까사 호텔 광명,5,완전좋아오,2021. 03. 26,2021. 03. 26
670,라까사 호텔 광명,5,청결하고 좋은 서빗.,2021. 03. 23,2021. 03. 23
671,라까사 호텔 광명,5,좋습니다 꼭이용해요,2021. 03. 23,2021. 03. 23
672,라까사 호텔 광명,5,진짜 깔끔하고 모던해요,2021. 03. 22,2021. 03. 22
673,라까사 호텔 광명,5,매우 좋습니다 깔끔해요,2021. 03. 22,2021. 03. 22
674,라까사 호텔 광명,5,가격대비 쉬고오기 괜찮은 호텔,2021. 03. 22,2021. 03. 22
675,라까사 호텔 광명,5,엄청 좋았어요!,2021. 03. 20,2021. 03. 20
676,라까사 호텔 광명,5,너무 좋아요!!,2021. 03. 19,2021. 03. 19
677,라까사 호텔 광명,5,매우좋습니다,2021. 03. 19,2021. 03. 19
678,라까사 호텔 광명,5,편히 잘 쉬다 갑니다~ 청결하고 좋았어요 ㅎㅎ,2021. 03. 19,2021. 03. 19
679,라까사 호텔 광명,4,잘보냈습니다,2021. 03. 19,2021. 03. 19
680,라까사 호텔 광명,5,깔끔하고좋음,2021. 03. 18,2021. 03. 18
681,라까사 호텔 광명,5,"까사미아에서 운영해서 그런지 쇼룸에서  투숙하는 느낌이었어요
디자인 호텔이라는 느낌이 확 들지만 피곤하지 않은 편안한 인테리어와 마운틴뷰로 도심속에서 제대로 힐링했습니다🌿
체크인할 때 객실 뷰에 대한 언급 한번만 해주시면 좋을 것 같아요~(선택권을 주신다면 더 좋을 것 같구요!)
라까사키친도 훌륭한 디너와 조식을 합리적인 가격으로 즐길 수 있어서 모든것이 완벽한 호캉스였습니다🙌🏻더보기",2021. 03. 17,2021. 03. 17
682,라까사 호텔 광명,3,주변에 이케아나 코스트코가있어서 접근성은 좋습니다. 다만 영아와 함께 가기엔 에어컨 사용불가등 제약이 많은게 아쉬웠네요,2021. 03. 16,2021. 03. 16
683,라까사 호텔 광명,5,깔끔해요ㅋ,2021. 03. 14,2021. 03. 14
684,라까사 호텔 광명,5,"마운틴뷰로 했는데 좋았고
음식도 맛있음
다만 마운틴뷰는 옆에 큰도로가 있어서
차소리가 가끔씩남",2021. 03. 14,2021. 03. 14
685,라까사 호텔 광명,5,룸 컨디션도 깔끔하고 뷰도 좋았어요 재방문 의사 100%,2021. 03. 14,2021. 03. 14
686,라까사 호텔 광명,4,좋았어요 역시,2021. 03. 12,2021. 03. 12
687,라까사 호텔 광명,5,즐거운 시간을 보내기 좋고 깨끗합니다👍,2021. 03. 12,2021. 03. 12
688,라까사 호텔 광명,5,깔끔하고 좋았어요.,2021. 03. 10,2021. 03. 10
689,라까사 호텔 광명,5,좋아요 깨끗해요,2021. 03. 10,2021. 03. 10
690,라까사 호텔 광명,5,조았습니다,2021. 03. 09,2021. 03. 09
691,라까사 호텔 광명,5,친절하고 객실 깨끗합니다. 재방문 의사 있습니다.,2021. 03. 09,2021. 03. 09
692,라까사 호텔 광명,5,"새건물이라 시설도 엄청 깨끗하구요
전망 좋고
직원분들 친절하시고
차가 없다면 살짝 아쉬운 접근성
전 다 만족 했습니다더보기",2021. 03. 08,2021. 03. 08
693,라까사 호텔 광명,5,전반적으로 깔끔하고 좋았네요. 조식도 만족스러웠어요.,2021. 03. 08,2021. 03. 08
694,라까사 호텔 광명,5,깔끔하고 아늑해요,2021. 03. 08,2021. 03. 08
695,라까사 호텔 광명,4,좋아요!!,2021. 03. 07,2021. 03. 07
696,라까사 호텔 광명,5,너뮤친절해요,2021. 03. 06,2021. 03. 06
697,라까사 호텔 광명,5,너무좋아요 애용중,2021. 03. 06,2021. 03. 06
698,라까사 호텔 광명,5,좋습니다.,2021. 03. 04,2021. 03. 04
699,라까사 호텔 광명,5,깔끔하고 좋았습니다,2021. 03. 04,2021. 03. 04
700,라까사 호텔 광명,5,"가장 좋은건 위치가 너무 좋구요 밖에만 돌아다니다가 약간 심심할뻔했는데 볼링 한판 치니까 기분도 너무 좋아지고 즐거웠어요 쉬면서 놀기 딱 좋은 호텔입니다 객실은 전체적으로는 깔끔하고 가구배치, 뷰 등 너무 좋았는데 객실 내 먼지가 많아서 환기를 계속 해줘야 했습니다 조식도 든든하게 챙겨주셔서 힐링되는 1박2일이었어요 감사합니다!",2021. 03. 04,2021. 03. 04
701,라까사 호텔 광명,4,"깨끗하고좋아요,근데 약간 추웠어요",2021. 03. 03,2021. 03. 03
702,라까사 호텔 광명,5,좋아요~~~~,2021. 03. 03,2021. 03. 03
703,라까사 호텔 광명,5,아주 깔끔하고 좋았어요 저희는 1018호 묵었구요~ 룸서비스도 너무 맛있게 잘나오고 아주 좋았네요! 저 욕조 때문에 예약한건데 잘 간거 같아요~ 한번 더 가볼예정이에요,2021. 03. 03,2021. 03. 03
704,라까사 호텔 광명,5,편하게 잘 숙박했어요. 광명역에서 가까워서 좋은거같아요.,2021. 03. 03,2021. 03. 03
705,라까사 호텔 광명,5,깔끔하고 침구류가 좋아요,2021. 03. 02,2021. 03. 02
706,라까사 호텔 광명,5,wonderful!,2021. 03. 02,2021. 03. 02
707,라까사 호텔 광명,5,제가 가본 곳중 최고였어요,2021. 03. 02,2021. 03. 02
708,라까사 호텔 광명,3,"전체적으로 깔끔해서 좋았는데, 아쉬운점은 방음이 잘 안됐어요. 옆방소리가 너무 잘 들렸고, 도로에 오토바이소리가 너무 크게 들렸어요",2021. 03. 02,2021. 03. 02
709,라까사 호텔 광명,5,시설 깨끗하고 좋았습니다,2021. 03. 01,2021. 03. 01
710,라까사 호텔 광명,5,광명에서 탑,2021. 03. 01,2021. 03. 01
711,라까사 호텔 광명,5,좋아요!!,2021. 03. 01,2021. 03. 01
712,라까사 호텔 광명,5,친절하셔서 좋아ㅆ어요,2021. 03. 01,2021. 03. 01
713,라까사 호텔 광명,4,"두번째 이용인데요 다 좋았으나 와인잔을 사용하는데 
잔 세척이 안되어있더라구요ㅠㅠ 그거빼고는 다 좋았습니다~",2021. 02. 28,2021. 02. 28
714,라까사 호텔 광명,5,가끔 가서 쉬고오기 무난한곳임,2021. 02. 28,2021. 02. 28
715,라까사 호텔 광명,5,시설도 좋고 청결해서 광명역 갈 때마다 항상 이용하고있습니다,2021. 02. 26,2021. 02. 26
716,라까사 호텔 광명,5,항상 좋은기억.,2021. 02. 24,2021. 02. 24
717,라까사 호텔 광명,5,항상 좋아요,2021. 02. 23,2021. 02. 23
718,라까사 호텔 광명,5,깔끔하고 좋았어요 잘쉬었다갑니다!,2021. 02. 21,2021. 02. 21
719,라까사 호텔 광명,5,깨끗하고 주변에 먹을것도 많고 좋아요 아 엘베느림,2021. 02. 21,2021. 02. 21
720,라까사 호텔 광명,5,굿굿!!!,2021. 02. 20,2021. 02. 20
721,라까사 호텔 광명,5,위치좋아요,2021. 02. 20,2021. 02. 20
722,라까사 호텔 광명,5,직원분들이 친절하고 좋아오,2021. 02. 19,2021. 02. 19
723,라까사 호텔 광명,5,"호캉스 제대로 즐김
욕조에서 와인마시면서 마운틴뷰 감상
이케아뷰(시티뷰) 야경 완전 최고임
이케아 스타일로 꾸민 실내 인테리어 대박
낮에 레스토랑가서 딸기케잌먹고
저녁에 룸서비스 시켜서 요리랑 생맥주먹고
아침에 조식까지 먹었는데, 음식도 다 맛있음 ㅋ 최고
다음에 재방문할게요~ 아 난방도 진짜 훌륭했음더보기",2021. 02. 17,2021. 02. 17
724,라까사 호텔 광명,5,침구류 괜찮더라구요 좋았어요! 제가 일하는 동안 남자친구가 멀리서 올라오는거라 남자친구 이름으로 예매해놨었어요. 좋은곳에서 재우고 싶었는데 광명역 근처에 숙소가 몇 없더라구요 ㅠㅠ 걱정했는데 생각보다 예쁘고 편안했어요 :),2021. 02. 16,2021. 02. 16
725,라까사 호텔 광명,5,"깔끔하고 침대가 편해서 푹쉬다갑니다
다음에 또 이용할것같아요!",2021. 02. 16,2021. 02. 16
726,라까사 호텔 광명,5,깔끔하고 좋아요,2021. 02. 16,2021. 02. 16
727,라까사 호텔 광명,5,너무 좋아요  까사미아최고,2021. 02. 14,2021. 02. 14
728,라까사 호텔 광명,4,가격대비 괜찮은편임,2021. 02. 13,2021. 02. 13
729,라까사 호텔 광명,5,복도 정수기 배달음식 받을땐 내려가야함,2021. 02. 13,2021. 02. 13
730,라까사 호텔 광명,4,"방은 잘 잤어요..아침에 조식도 맛있고 
방에 돌아 오니 창문에서 빛이방으로 들어왔는데
방바닥이고 탁자고 먼지가 많이 쌓여있었네요
공기청정기가  있었으면 하는 생각이 번쩍들었네요
그것말고는 음식도..방정리정돈..다좋았네요더보기",2021. 02. 13,2021. 02. 13
731,라까사 호텔 광명,5,깔끔하고좋아여!,2021. 02. 13,2021. 02. 13
732,라까사 호텔 광명,4,광명역쪽에는 호텔 이 있어서 천ㅁㅏㄴ다행 ㅠㅠ,2021. 02. 13,2021. 02. 13
733,라까사 호텔 광명,5,"뷰가없어서 아쉽고 창문방음이 별로였어요.
방은깨끗해요",2021. 02. 13,2021. 02. 13
734,라까사 호텔 광명,5,잘 묵고 갑니당,2021. 02. 10,2021. 02. 10
735,라까사 호텔 광명,5,좋은숙박하고갑니다,2021. 02. 09,2021. 02. 09
736,라까사 호텔 광명,5,깔끔합니다,2021. 02. 09,2021. 02. 09
737,라까사 호텔 광명,4,깔끔하고 좋아요ㅎㅎㅎ,2021. 02. 09,2021. 02. 09
738,라까사 호텔 광명,5,"자주가서 항상 만족하고 청결하고 친절하시고 좋은데
이날 배정받은 객실의 샤워실이 물이안빠져서 샤워하고 나왔는데 객실까지 물이 나왔습니다. 다행히 빠른조치로 물도 닦아주시고 레이트체크아웃까지 도와주셔서 해결방식이 마음에들었습니다.",2021. 02. 09,2021. 02. 09
739,라까사 호텔 광명,5,열차 이용이 많아서 자주가는데 항상 최고의 컨디션을 자랑합니다.,2021. 02. 09,2021. 02. 09
740,라까사 호텔 광명,4,깔끔하고 좋아요,2021. 02. 03,2021. 02. 03
741,라까사 호텔 광명,5,테이블이 없어서 좀 아쉬웠어요,2021. 02. 02,2021. 02. 02
742,라까사 호텔 광명,5,"언제나 와도 좋습니다
무엇보다 직원분들이 다들친절하시고
최선을다해주세요",2021. 02. 01,2021. 02. 01
743,라까사 호텔 광명,5,"혼캉스하러 왔는데
방 너무 예쁘고 깨끗하고 직원분들 친절하시고
넘 멋진 하루가 되었습니다!
소품 하나하나 너무 예쁘고
블루투스 스피커 센스 최고…!!
가끔 머리식히러 또 올 거 같아요
근처도 번화해서 편리하네요더보기",2021. 01. 30,2021. 01. 30
744,라까사 호텔 광명,3,욕실바닥이 좀 미끌미끌한거외엔 괜찮았음,2021. 01. 30,2021. 01. 30
745,라까사 호텔 광명,5,좋앗어요ㅎㅎ,2021. 01. 29,2021. 01. 29
746,라까사 호텔 광명,5,좋앗어요ㅔ,2021. 01. 29,2021. 01. 29
747,라까사 호텔 광명,5,"오랜만에 휴가라서 딸래미랑 함께 호캉스 했어요 
조용히 잘 쉬다 갑니다",2021. 01. 28,2021. 01. 28
748,라까사 호텔 광명,5,맘에든데요 여친이 그리고 포풍..,2021. 01. 28,2021. 01. 28
749,라까사 호텔 광명,5,친절하고 깨끗해요 방음이 잘 안되고 담배냄새가 욕실에서 올라옵니다ㅜㅜ 하지만 말씀드렸더니 바로 조치해주셧어용 ㅎㅎ 재방문의사 잇어요!,2021. 01. 26,2021. 01. 26
750,라까사 호텔 광명,5,단골입니다~,2021. 01. 25,2021. 01. 25
751,라까사 호텔 광명,5,좋아요 ㅎㅎ,2021. 01. 24,2021. 01. 24
752,라까사 호텔 광명,5,마운틴뷰 좋아용~~~~,2021. 01. 24,2021. 01. 24
753,라까사 호텔 광명,5,좋음 매우좋음,2021. 01. 24,2021. 01. 24
754,라까사 호텔 광명,5,전체적으로 완벽했던곳..다음에도 이용하고싶네요,2021. 01. 23,2021. 01. 23
755,라까사 호텔 광명,5,"적당한 크기에 깔끔한 가구와 이불 그리고 작은 창이지만
산이보이는 뷰 
잘쉬어다감",2021. 01. 23,2021. 01. 23
756,라까사 호텔 광명,5,깨끗하고 좋아요^.^,2021. 01. 19,2021. 01. 19
757,라까사 호텔 광명,4,"인테리어도 예쁘고 가구도 감각적이라 마음에 들었어요! 저희는 코너쪽이라 완전 도시뷰고 숲뷰가 없어서 아쉬웠어요 ㅠ 미리 예약할 때 요청해야 한대요. 욕조도 커서 좋았고 화장실 큰 것도 마음에 들었어요. 다만 욕조 위 반신욕을 위한 받침대나 침대 위의 띠, 카펫처럼 세세한 위생상태가 아쉽습니다. 누가 봐도 먼지가 너무 눈에 보이는데 싶었고, 샤워실도 배수가 잘 안돼서 아쉬웠어요. 그래도 방이 너무 예쁘고 이케아 롯데몰 코스트코 다 가까워서 호캉스하고 쇼핑하기 좋았어요!더보기",2021. 01. 18,2021. 01. 18
758,라까사 호텔 광명,5,"이케아 뷰입니다
차소리가 들리는것빼곤 좋았습니다",2021. 01. 17,2021. 01. 17
759,라까사 호텔 광명,4,굉장히 깔끔해요!,2021. 01. 17,2021. 01. 17
760,라까사 호텔 광명,5,이케아 놀러갈때 딱이에요 한적하니 좋아요,2021. 01. 17,2021. 01. 17
761,라까사 호텔 광명,5,잘쉬다갑니다,2021. 01. 16,2021. 01. 16
762,라까사 호텔 광명,5,좋아요~~~~~~~~~~=~~~~~~~~ㅎㅎ,2021. 01. 16,2021. 01. 16
